Date,AAPL,MSFT,AMZN,META,NVDA,SPY,TLT,GLD
2018-01-03,-0.00017400940047529456,0.004653738683551456,0.012775310383486449,0.01791432808816884,0.06581410152229261,0.006325039933246623,0.004781172874811945,-0.002636850395774437
2018-01-04,0.004644837630516818,0.008801039793383758,0.004476012896857506,-0.0018410667552860582,0.005271134299559721,0.004214765815588883,-0.0001581204839393724,0.00512737855482448
2018-01-05,0.011385360209905881,0.01239831909817335,0.016162516530176196,0.013671162960262384,0.008474248013870644,0.006664094100479412,-0.0028554749670947066,-0.0010361649479245783
2018-01-08,-0.003714148383491822,0.001020352502309363,0.014424678832250848,0.007653102699080927,0.030640793468306393,0.0018285053950435337,-0.0006369310283702578,-0.00015961279955833962
2018-01-09,-0.00011470896543430698,-0.0006793227856192185,0.0046757095740346255,-0.002177676711326848,-0.000270511415121355,0.0022637154793745395,-0.013372649969294548,-0.0046284750854692636
2018-01-10,-0.00022953759609278812,-0.0045340871186688725,0.0013012055442500614,-0.00015965609016521665,0.007840002293973525,-0.0015299464124278739,-0.001209746704079806,0.002405158456580736
2018-01-11,0.005680189027787552,0.00296053301473731,0.01781828254348916,-0.0003725359109999493,0.0017884853923835209,0.00729609696689959,0.004119196838086703,0.003279242310744168
2018-01-12,0.010326314010854709,0.017256917389151694,0.022339231610462695,-0.04473567710695214,-0.00490886565855253,0.006519198496065748,0.0016895103408827161,0.012117319941670202
2018-01-16,-0.005082129046895312,-0.013950726862181462,-0.0002605871874575838,-0.005463579246148376,-0.012871348697630292,-0.003418481884031488,0.004175775588907138,0.0016540570729914883
2018-01-17,0.01651627147000312,0.020260254699220104,-0.00755630863716783,-0.004428417245490035,0.020944101050648367,0.00953143124275413,-0.0013592496431736878,-0.008099385028916495
2018-01-18,0.0008932428914683044,-0.0004437510419790236,-0.0012972916415299185,0.012387254011402726,-0.0012460770456645953,-0.0016808665254263166,-0.009289439827257828,-0.002219746160232239
2018-01-19,-0.004462682497025194,-0.0011098241631244399,0.0009741736041779525,0.008287083969048759,0.0252630810144312,0.004549922158284536,-0.005254652910399837,0.004449368789751107
2018-01-22,-0.008181177892655489,0.017888877164282446,0.025282411609683475,0.022505379691960092,0.01555757793099155,0.008130965484103081,0.0009751320735957858,0.0018193589642852004
2018-01-23,0.00022607511173178274,0.003165593483025919,0.02654236704761037,0.021470478082290967,0.022337577841730072,0.002122277996039479,0.0043030819953626676,0.004974316982453653
2018-01-24,-0.01592858045613821,-0.0008705052687552062,-0.0036915667119321594,-0.014787302777758526,-0.013017847293475215,-0.00038805803139352335,-0.005416042841746127,0.012177899643490031
2018-01-25,-0.017851161610755617,0.005554103248987641,0.015056912893923968,0.004985263634387005,0.0023328494630823204,0.00042347830241284967,0.008208604454888135,-0.006675468432262743
2018-01-26,0.002337905800171125,0.018737122499110415,0.017489776074125496,0.013441299310323895,0.029532383930293005,0.011577920610191361,-0.003708526866304296,0.0007814808358339587
2018-01-29,-0.020698703521374595,-0.0014879173505617516,0.011147987016343786,-0.021157874336840465,0.014465940309103864,-0.006629704010826076,-0.006957972570306392,-0.005621994291566623
2018-01-30,-0.005894261957251068,-0.012564100778338139,0.014206254114237371,0.006129740734174716,-0.01673097088193254,-0.010257266796845022,-0.005866904405808615,-0.004318770545372774
2018-01-31,0.0027551135869134935,0.024477104351823487,0.009090198056924459,-0.0012292366458467319,0.012689640246065226,0.0004967513789853051,0.005901528107060905,0.006703457836465088
2018-02-01,0.002090325951668248,-0.00789417612243748,-0.04196737400527717,0.03317474188698233,-0.021562185113082166,-0.0011351554565364186,-0.014493000690161129,0.003290292152912322
2018-02-02,-0.04339035412338277,-0.026310112233218774,0.02874097206609716,-0.014552847873428254,-0.029022944195423173,-0.02176987573885747,-0.009279039137733536,-0.013117887393550687
2018-02-05,-0.024984375893494115,-0.04118574188977764,-0.027938006598856924,-0.04740379310008436,-0.08487512844908984,-0.04182250877761551,0.009449646138395273,0.002531843471552664
2018-02-06,0.04179235284526328,0.0378414325340406,0.03801436389950541,0.022343625600356187,0.055591843438490995,0.019702488502626236,-0.006213151997791155,-0.010496423649786646
2018-02-07,-0.021407620067072308,-0.018832940783974572,-0.018061620618718965,-0.02768339526991359,0.014274831303082935,-0.005425022708855032,-0.00950330332669469,-0.004705665583148111
2018-02-08,-0.027516605261276306,-0.0513334720538009,-0.046782076355553315,-0.04773017772963528,-0.04930076661292482,-0.037509053774443135,-0.0010940357793196576,0.0015225774502147793
2018-02-09,0.012231651552479628,0.03728968372546393,-0.008071057484337008,0.026401925797838288,0.0669361591776032,0.015021613010804291,-0.006319052141389947,-0.0016803225174144565
2018-02-12,0.040278969098785256,0.010773224263064485,0.0348088545167482,0.0017034345903943482,-0.017450912660429196,0.014684393803495954,0.004409112971254681,0.004808897328354433
2018-02-13,0.010017786666185913,0.007853782020019073,0.020400675986486094,-0.018479705433763205,0.02017302643179808,0.0024874135990788915,0.004474249413816356,0.005663229392343538
2018-02-14,0.018436966752947814,0.015658253891912333,0.025832207585371192,0.036788947375183234,0.03778504626023871,0.0134961221954355,-0.011093899047957878,0.0170526163171012
2018-02-15,0.03357864331315685,0.020372214798294763,0.007380856462852581,0.002450851358262396,0.02104233357825036,0.012760369988558562,0.003399800299129563,0.001169844500285011
2018-02-16,-0.003237541806654698,-0.007122947509974553,-0.008941218962002284,-0.014447578325742394,-0.010791237170868717,0.00029302407519549156,0.005420630782620117,-0.003271582663696204
2018-02-20,-0.0033633848599932126,0.00782625847712537,0.013570904563712238,-0.00761164791212765,0.02148969804837253,-0.006261224368533824,-0.004380591285572333,-0.013441710167313214
2018-02-21,-0.004539068145248071,-0.013265912602332564,0.009922706887337096,0.010794840157234198,-0.030391937643778233,-0.0049745265880041245,-0.012268463634151905,-0.004594377467322497
2018-02-22,0.008359443270949951,0.002623385076520268,0.001631842065593636,0.006070597057889593,0.0032730467962087673,0.0012964297511210976,0.0029978011740328103,0.00509310338211777
2018-02-23,0.017391194055021764,0.02540039535304306,0.009869817359685173,0.024023579736759393,0.015610167410009756,0.015939184456780886,0.00888256296053469,-0.0012668539845069882
2018-02-26,0.0197718841856509,0.014459057305455936,0.014633382161458375,0.008947517417993822,0.0026431955582277844,0.011612301358772337,0.000338354785718753,0.0024575674654649937
2018-02-27,-0.0032405689346935995,-0.012785606370805613,-0.006550867172796515,-0.018763762661731964,-0.0021087944073959752,-0.012486429810806166,-0.0014387693471058505,-0.010438906498072442
2018-02-28,-0.0015135782780257845,-0.004564880992374065,0.0003108313001467522,-0.017304066075051305,-0.01650011827311848,-0.010130420797420547,0.006356162844468161,-0.0010388975966704184
2018-03-01,-0.017516336348670336,-0.009811265237162248,-0.012562358807392093,-0.01334682082814731,-0.04045458245124678,-0.014540412034345196,0.00682645818850558,-0.0022399902343750444
2018-03-02,0.006914334305933689,0.0021540443960896827,0.004553166629101657,0.0038649249665989593,0.018646898461028627,0.005155016192223361,-0.008129692933258159,0.005372018620811936
2018-03-05,0.0034619395433515,0.0063408125174586605,0.01557072907976953,0.021401839883792517,-0.0037625363559210534,0.011557748237448484,-0.002703870339283765,-0.0016747674096407872
2018-03-06,-0.0008482920229019308,-0.0034174468888040765,0.00920849302913429,-0.0034368390775857405,0.02762566813604672,0.002534958785604724,0.0009320223745536982,0.010784458146907872
2018-03-07,-0.009283084162844069,0.005786424897416875,0.004786506564700588,0.021860119031109848,-0.0013212409397977964,-0.0003664499884906691,-0.001099621274076923,-0.006401624645603676
2018-03-08,0.010912701444085293,0.006073085111959253,0.0044401594736043215,-0.007457368421008859,-0.0027293370742443868,0.004839139937846237,0.005761729583046549,-0.0023862794212922145
2018-03-09,0.017180665685190055,0.022344583297006393,0.01741782666536884,0.015849456041350907,0.01720724886194125,0.017402558323205364,-0.006571403671568721,0.0009568071147663115
2018-03-12,0.00966787073438291,0.0023824379265611206,0.012350428812454961,-0.002537397498550531,0.018057168319443706,-0.0012554262232438163,0.005766300016396331,0.0
